RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 402 - 402 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 11:02:21,1990-01-01 02:00:00,1990-01-02 01:02:21,1359.15971478,2187.35990675,1384.23017877,,,,,402,1,1072,Burketown,139.5466,-17.74255,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 359 - 359 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 08:37:19,1990-01-01 02:00:00,1990-01-01 22:37:19,1146.17053631,1844.58636475,1237.18969337,,,,,359,1,1029,Wujal Wujal,145.3188,-15.94835,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 240 - 240 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 23:14:16,1990-01-01 02:00:00,1990-01-01 13:14:16,648.27874816,1043.30560029,677.16643789,,,,,240,1,1132,Midge Point,148.7213,-20.65029,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 208 - 208 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 12:41:57,1990-01-01 02:00:00,1990-01-01 02:41:57,30.6906419,49.39189918,41.9752059,,,,,208,1,1322,Delaneys Creek,152.7971,-27.00308,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 306 - 306 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 21:12:33,1990-01-01 02:00:00,1990-01-01 11:12:33,529.09904341,851.50407392,552.85211616,,,,,306,1,1198,Springsure,148.0891,-24.11595,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 243 - 243 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 07:45:42,1990-01-01 02:00:00,1990-01-01 21:45:42,1163.35443531,1872.24122483,1185.60961454,,,,,243,1,1135,Mount Isa,139.4993,-20.73044,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 236 - 236 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 23:31:46,1990-01-01 02:00:00,1990-01-01 13:31:46.000001,666.21517435,1072.17153789,695.35407839,,,,,236,1,1128,Mount Julian,148.6196,-20.37468,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 209 - 209 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 12:35:37,1990-01-01 02:00:00,1990-01-01 02:35:37,25.63946054,41.2627945,35.63331825,,,,,209,1,1323,Donnybrook,153.0662,-27.00662,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 212 - 212 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 12:36:15,1990-01-01 02:00:00,1990-01-01 02:36:15,24.15090145,38.86718607,36.27551167,,,,,212,1,1326,Ningi,153.1051,-27.06703,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 310 - 310 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 17:08:47,1990-01-01 02:00:00,1990-01-01 07:08:47,287.81532379,463.19479084,309.68063214,,,,,310,1,1202,Agnes Water,151.9008,-24.21017,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
