RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 196 - 196 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:14:15,1990-01-01 02:00:00,1990-01-01 03:14:15,65.49594697,105.40572009,73.74758466,,,,,196,1,1310,Landsborough,152.9652,-26.80826,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 127 - 127 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 15:38:16,1990-01-01 02:00:00,1990-01-01 05:38:16,199.73061059,321.43590264,218.2288705,,,,,127,1,1241,River Heads,152.9102,-25.39864,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 176 - 176 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 17:19:05,1990-01-01 02:00:00,1990-01-01 07:19:05.000001,298.65921406,480.64637548,319.51017145,,,,,176,1,1290,Roma,148.7879,-26.57094,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 129 - 129 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 15:27:52,1990-01-01 02:00:00,1990-01-01 05:27:52,192.97118431,310.55763876,207.27471658,,,,,129,1,1243,Biggenden,152.0449,-25.50952,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 373 - 373 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 07:03:20,1990-01-01 02:00:00,1990-01-01 21:03:20,1091.54946895,1756.68210191,1143.06449613,,,,,373,1,1043,Mareeba - South,145.4211,-17.05062,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 348 - 348 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 18:19:45,1990-01-01 02:00:00,1990-01-02 08:19:45,1675.0615469,2695.75564165,1822.67550178,,,,,348,1,1018,Injinoo,142.3275,-10.90209,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 320 - 320 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 16:23:33,1990-01-01 02:00:00,1990-01-01 06:23:33.000001,245.21474644,394.63567017,265.16324352,,,,,320,1,1212,Gooburrum,152.345,-24.81685,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 272 - 272 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 22:47:32,1990-01-01 02:00:00,1990-01-01 12:47:32,615.42916494,990.43921491,648.8509112,,,,,272,1,1164,Clermont,147.6374,-22.82681,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 210 - 210 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:02:48,1990-01-01 02:00:00,1990-01-01 03:02:48.000001,57.0377055,91.79347271,62.49273046,,,,,210,1,1324,Toorbul,153.0991,-27.03348,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 186 - 186 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 15:47:03,1990-01-01 02:00:00,1990-01-01 05:47:03,210.97733655,339.53578978,227.52189256,,,,,186,1,1300,Miles,150.1857,-26.65858,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 153 - 153 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:10:26,1990-01-01 02:00:00,1990-01-01 04:10:26.000001,123.39877766,198.59147962,129.19148203,,,,,153,1,1267,Nahrunda,152.6127,-26.20237,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 130 - 130 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 15:11:53,1990-01-01 02:00:00,1990-01-01 05:11:53.000001,178.19813953,286.78268022,190.42360878,,,,,130,1,1244,Oakhurst,152.6206,-25.51008,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 131 - 131 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 15:08:27,1990-01-01 02:00:00,1990-01-01 05:08:27,175.85632315,283.01388454,186.81653254,,,,,131,1,1245,Maryborough,152.6935,-25.52726,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 422 - 422 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 03:51:57,1990-01-01 02:00:00,1990-01-01 17:51:57.000001,925.23545225,1489.02510171,953.56601825,,,,,422,1,1092,Ingham,146.1581,-18.64706,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
