RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 11 - 11 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 20:20:36,1990-01-01 02:00:00,1990-01-01 10:20:36,426.49815183,686.38361443,500.20887128,,,,,11,1,1344,Amity Point,153.44,-27.39664,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 55 - 55 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 20:00:31,1990-01-01 02:00:00,1990-01-01 10:00:31,421.32987917,678.06606919,480.73236033,,,,,55,1,1388,Russell Island,153.3905,-27.68322,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 28 - 28 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:40:41,1990-01-01 02:00:00,1990-01-01 08:40:41,371.91870274,598.54632984,400.61570477,,,,,28,1,1361,Cecil Plains,151.1936,-27.53233,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 99 - 99 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 20:32:11,1990-01-01 02:00:00,1990-01-01 10:32:11,494.09397507,795.16876455,512.40372243,,,,,99,1,1432,Dirranbandi,148.2271,-28.5841,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 20 - 20 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:59:59,1990-01-01 02:00:00,1990-01-01 08:59:59,391.88330377,630.67630497,420.5112912,,,,,20,1,1353,Brisbane,153.0249,-27.47072,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 408 - 408 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 22:15:17,1990-01-01 02:00:00,1990-01-01 12:15:17,590.70059404,950.64235809,616.61349702,,,,,408,1,1078,Wongaling Beach,146.091,-17.91401,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 241 - 241 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-02 00:04:40,1990-01-01 02:00:00,1990-01-01 14:04:40.000001,706.67922783,1137.29224983,728.18297934,,,,,241,1,1133,Julia Creek,141.7435,-20.65701,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 183 - 183 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 17:49:37,1990-01-01 02:00:00,1990-01-01 07:49:37,330.32660312,531.61019998,350.2428015,,,,,183,1,1297,Nambour,152.9592,-26.62753,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 114 - 114 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 16:06:29,1990-01-01 02:00:00,1990-01-01 06:06:29,233.13827999,375.20044247,246.97307677,,,,,114,1,1228,Burrum Heads - East,152.6334,-25.21101,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 12 - 12 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:11:29,1990-01-01 02:00:00,1990-01-01 09:11:29,401.38176116,645.96262095,431.47622976,,,,,12,1,1345,Meringandan West,151.8819,-27.41789,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
