RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 187 - 187 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:27:47,1990-01-01 02:00:00,1990-01-01 08:27:47,357.78391617,575.79855039,387.53741174,,,,,187,1,1301,Woombye,152.9666,-26.66148,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 395 - 395 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 01:24:22,1990-01-01 02:00:00,1990-01-01 15:24:22,787.83096599,1267.89357392,806.26217721,,,,,395,1,1065,Innisfail,146.0299,-17.52363,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 263 - 263 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 20:25:55,1990-01-01 02:00:00,1990-01-01 10:25:55,484.83944303,780.27500916,506.44194093,,,,,263,1,1155,Campwin Beach,149.313,-21.37793,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 237 - 237 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 21:23:28,1990-01-01 02:00:00,1990-01-01 11:23:28,549.58526824,884.47352288,564.7139392,,,,,237,1,1129,Proserpine,148.5821,-20.40489,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 189 - 189 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:32:17,1990-01-01 02:00:00,1990-01-01 08:32:17,359.60143183,578.72356415,391.91530245,,,,,189,1,1303,Palmwoods,152.9568,-26.69113,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 388 - 388 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 01:40:19,1990-01-01 02:00:00,1990-01-01 15:40:19,801.90913244,1290.55023193,822.47872007,,,,,388,1,1058,Mirriwinni,145.9089,-17.39951,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 366 - 366 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 03:23:52.000001,1990-01-01 02:00:00,1990-01-01 17:23:52,880.58379245,1417.16507721,924.03681124,,,,,366,1,1036,Craiglie,145.467,-16.51455,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 346 - 346 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 14:10:28,1990-01-01 02:00:00,1990-01-02 04:10:28,1448.59115286,2331.28614289,1571.46444604,,,,,346,1,1016,Umagico,142.3489,-10.88916,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 308 - 308 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:21:02,1990-01-01 02:00:00,1990-01-01 08:21:02,364.23059988,586.17350287,381.51000315,,,,,308,1,1200,Seventeen Seventy,151.8855,-24.16343,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 300 - 300 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:18:38,1990-01-01 02:00:00,1990-01-01 07:18:38.000001,310.74523113,500.09697343,318.73356862,,,,,300,1,1192,Mount Larcom,150.9799,-23.8124,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 193 - 193 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:24:11,1990-01-01 02:00:00,1990-01-01 08:24:11,352.91048817,567.95551259,384.18500708,,,,,193,1,1307,Mooloolah,152.9616,-26.76553,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 418 - 418 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 00:00:57,1990-01-01 02:00:00,1990-01-01 14:00:57,707.52801775,1138.65824751,722.34887554,,,,,418,1,1088,Halifax,146.2856,-18.58094,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 393 - 393 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 01:59:16,1990-01-01 02:00:00,1990-01-01 15:59:16,818.58604481,1317.38917447,841.06235083,,,,,393,1,1063,Millaa Millaa,145.612,-17.51108,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 195 - 195 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 14:46:28,1990-01-01 02:00:00,1990-01-01 04:46:28.000001,156.20309694,251.3850196,166.73465754,,,,,195,1,1309,Jandowae,151.1101,-26.78068,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 434 - 434 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 22:50:20,1990-01-01 02:00:00,1990-01-01 12:50:20,633.88225482,1020.13664377,651.37314555,,,,,434,1,1104,Pallarenda,146.773,-19.20234,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
