RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 287 - 287 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 17:01:44,1990-01-01 02:00:00,1990-01-01 07:01:44,287.34239952,462.43369147,302.30619497,,,,,287,1,1179,Gracemere,150.4558,-23.43865,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 218 - 218 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 17:32:32,1990-01-01 02:00:00,1990-01-01 07:32:32,300.770543,484.04423684,332.6429787,,,,,218,1,1332,Surat,149.0666,-27.15384,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 164 - 164 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:38:44,1990-01-01 02:00:00,1990-01-01 02:38:44,30.90551018,49.73769684,38.77978053,,,,,164,1,1278,Forest Acres,152.9413,-26.36638,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 141 - 141 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:39:37,1990-01-01 02:00:00,1990-01-01 02:39:37,35.37008042,56.92274055,39.66651087,,,,,141,1,1255,Bauple Forest,152.636,-25.85212,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 106 - 106 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 01:38:17,1990-01-01 02:00:00,1990-01-01 15:38:17,796.4131992,1281.70536707,822.80997219,,,,,106,1,1439,Durham,141.811455,-27.397056,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 411 - 411 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 03:12:37.000001,1990-01-01 02:00:00,1990-01-01 17:12:37,879.41446776,1415.28322778,914.36269648,,,,,411,1,1081,South Mission Beach,146.0909,-17.94652,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 372 - 372 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 05:02:00,1990-01-01 02:00:00,1990-01-01 19:02:00,974.5343516,1568.36414828,1023.11497769,,,,,372,1,1042,Mareeba,145.4221,-16.9965,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 301 - 301 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 16:02:09,1990-01-01 02:00:00,1990-01-01 06:02:09,225.26408048,362.52812139,242.64087203,,,,,301,1,1193,Gladstone,151.2578,-23.84753,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 280 - 280 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 17:42:30,1990-01-01 02:00:00,1990-01-01 07:42:30,319.54749623,514.26287431,343.13646077,,,,,280,1,1172,Mulambin,150.7857,-23.19155,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 244 - 244 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 04:18:41,1990-01-01 02:00:00,1990-01-01 18:18:41,959.35648492,1543.93769075,981.53997394,,,,,244,1,1136,Richmond,143.1423,-20.73186,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 107 - 107 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 23:11:07,1990-01-01 02:00:00,1990-01-01 13:11:07,641.34881375,1032.15292963,675.44345482,,,,,107,1,1440,Hungerford,144.409847,-28.996741,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 431 - 431 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 01:03:06,1990-01-01 02:00:00,1990-01-01 15:03:06,755.93821771,1216.56706818,784.74573874,,,,,431,1,1101,Bluewater,146.5589,-19.1675,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 109 - 109 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:10:42,1990-01-01 02:00:00,1990-01-01 04:10:42.000001,122.58689352,197.28487614,130.83920626,,,,,109,1,1223,Gin Gin,151.9557,-24.99157,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 398 - 398 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 03:22:58.000001,1990-01-01 02:00:00,1990-01-01 17:22:58,891.98015898,1435.50578799,924.86305913,,,,,398,1,1068,South Johnstone,145.9951,-17.60097,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
