RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 137 - 137 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 14:06:05,1990-01-01 02:00:00,1990-01-01 04:06:05.000001,114.1967528,183.7822265,126.43971635,,,,,137,1,1251,Poona,152.9052,-25.71673,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 429 - 429 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 02:43:48,1990-01-01 02:00:00,1990-01-01 16:43:48,812.74750797,1307.99294145,885.49435865,,,,,429,1,1099,Nelly Bay,146.8484,-19.15696,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 146 - 146 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:31:46.000001,1990-01-01 02:00:00,1990-01-01 03:31:46,70.02847628,112.70013354,91.98005645,,,,,146,1,1260,Curra,152.5881,-26.07081,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 138 - 138 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:58:49,1990-01-01 02:00:00,1990-01-01 03:58:49,96.16563233,154.76389293,119.02596635,,,,,138,1,1252,Tiaro,152.584,-25.725,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 294 - 294 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 20:02:37,1990-01-01 02:00:00,1990-01-01 10:02:37,459.11212084,738.87081475,482.82212797,,,,,294,1,1186,Bluff,149.0695,-23.57993,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 201 - 201 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 12:25:59,1990-01-01 02:00:00,1990-01-01 02:25:59,16.78551076,27.01371506,26.09601564,,,,,201,1,1315,Glass House Mountain,152.9507,-26.89771,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 142 - 142 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 14:05:48,1990-01-01 02:00:00,1990-01-01 04:05:48,112.26951614,180.68063354,126.20765512,,,,,142,1,1256,Rainbow Beach,153.0922,-25.90782,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 404 - 404 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 04:30:10,1990-01-01 02:00:00,1990-01-01 18:30:10,953.26524953,1534.13477801,991.54236245,,,,,404,1,1074,Kurrimine,146.1047,-17.77796,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 181 - 181 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 23:21:53,1990-01-01 02:00:00,1990-01-01 13:21:53,636.87227301,1024.94862123,684.06582791,,,,,181,1,1295,Quilpie,144.2683,-26.61502,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 143 - 143 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:52:23.000001,1990-01-01 02:00:00,1990-01-01 03:52:23,99.50896407,160.14447457,112.70119997,,,,,143,1,1257,Tin Can Bay,153.0031,-25.91357,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 421 - 421 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 03:11:04,1990-01-01 02:00:00,1990-01-01 17:11:04,878.19539326,1413.32131362,912.69731047,,,,,421,1,1091,Trebonne,146.0781,-18.62689,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 377 - 377 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 07:48:41,1990-01-01 02:00:00,1990-01-01 21:48:41,1121.75403118,1805.29173014,1187.91016009,,,,,377,1,1047,Chillagoe,144.5225,-17.15243,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 166 - 166 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 21:14:52,1990-01-01 02:00:00,1990-01-01 11:14:52,505.85621244,814.09828855,555.67383082,,,,,166,1,1280,Charleville,146.2416,-26.40697,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 157 - 157 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:13:54,1990-01-01 02:00:00,1990-01-01 03:13:54,62.06886831,99.89036058,74.10095887,,,,,157,1,1271,Boreen Point,152.9952,-26.28443,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 144 - 144 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:45:17,1990-01-01 02:00:00,1990-01-01 03:45:17,83.34413274,134.12964822,105.49271675,,,,,144,1,1258,Glenwood,152.6324,-25.94735,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 326 - 326 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 22:25:46,1990-01-01 02:00:00,1990-01-01 12:25:46,579.413405,932.47735181,626.9075407,,,,,326,1,1218,Tambo,146.2549,-24.88339,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 302 - 302 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 17:04:12,1990-01-01 02:00:00,1990-01-01 07:04:12,283.58167905,456.38138645,304.69903362,,,,,302,1,1194,Tannum Sands,151.3685,-23.94867,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 290 - 290 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 21:03:52,1990-01-01 02:00:00,1990-01-01 11:03:52,512.99906434,825.59361739,544.17502489,,,,,290,1,1182,Emerald,148.1598,-23.52349,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 285 - 285 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 18:19:31.000001,1990-01-01 02:00:00,1990-01-01 08:19:31,356.43620918,573.62962189,379.91603593,,,,,285,1,1177,Rockhampton,150.4974,-23.38918,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 232 - 232 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 02:35:25,1990-01-01 02:00:00,1990-01-01 16:35:25,847.36549068,1363.70529564,876.82059245,,,,,232,1,1124,Ravenswood,146.8898,-20.10146,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 162 - 162 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:08:28,1990-01-01 02:00:00,1990-01-01 03:08:28,55.00304175,88.51899226,68.69021201,,,,,162,1,1276,Cooroibah,152.9939,-26.35897,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 149 - 149 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 14:51:31,1990-01-01 02:00:00,1990-01-01 04:51:31,152.11515001,244.8060936,171.88015215,,,,,149,1,1263,Proston,151.603,-26.16377,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 216 - 216 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:10:50,1990-01-01 02:00:00,1990-01-01 03:10:50,55.68180238,89.61135379,71.09565073,,,,,216,1,1330,Toogoolawah,152.3753,-27.08821,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 151 - 151 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:17:54,1990-01-01 02:00:00,1990-01-01 03:17:54,68.27273078,109.8745294,78.12022845,,,,,151,1,1265,Gympie,152.6706,-26.18893,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 268 - 268 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 22:35:31,1990-01-01 02:00:00,1990-01-01 12:35:31.000001,613.49687463,987.32948886,637.35608696,,,,,268,1,1160,Moranbah,148.0456,-22.0039,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 219 - 219 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 14:40:02,1990-01-01 02:00:00,1990-01-01 04:40:02,138.37503292,222.69347437,160.37459695,,,,,219,1,1333,Dalby,151.261,-27.18328,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 152 - 152 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:23:16,1990-01-01 02:00:00,1990-01-01 03:23:16,62.99026416,101.37320643,83.45346168,,,,,152,1,1266,The Palms,152.5889,-26.19336,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 262 - 262 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 21:42:53,1990-01-01 02:00:00,1990-01-01 11:42:53,548.10912138,882.09789003,583.33237,,,,,262,1,1154,Grasstree Beach,149.3067,-21.36404,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 155 - 155 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:14:23,1990-01-01 02:00:00,1990-01-01 03:14:23,56.92242179,91.60794119,74.52627877,,,,,155,1,1269,Pie Creek,152.6277,-26.23769,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 156 - 156 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 14:20:53,1990-01-01 02:00:00,1990-01-01 04:20:53,125.46244439,201.91263594,141.24926478,,,,,156,1,1270,Murgon,151.9402,-26.24246,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 256 - 256 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 22:14:50,1990-01-01 02:00:00,1990-01-01 12:14:50,582.35801928,937.21625861,616.33027133,,,,,256,1,1148,Mirani,148.8653,-21.16023,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
