RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
"Route 170 - 170 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 1:28,1/01/1990 2:00,1/01/1990 15:28,773.7266115,1245.19477,809.9122361,,,,,170,1,1284,Weyba Downs,153.0474,-26.45561,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 90 - 90 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 3:37,1/01/1990 2:00,37:42.0,899.719823,1447.961595,938.6131123,,,,,90,1,1423,Kooralbyn,152.8443,-28.08068,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 91 - 91 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 3:38,1/01/1990 2:00,1/01/1990 17:38,898.6658258,1446.265347,939.2405502,,,,,91,1,1424,Beechmont,153.206,-28.09893,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 93 - 93 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 3:35,1/01/1990 2:00,35:57.0,905.2386651,1456.843328,937.81719,,,,,93,1,1426,Yangan,152.2107,-28.19552,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 400 - 400 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 20:56,1/01/1990 2:00,1/01/1990 10:56,519.3044655,835.7411973,537.9366929,,,,,400,1,1070,Normanton,141.0761,-17.67331,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 277 - 277 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 18:00,1/01/1990 2:00,00:11.0,345.5042715,556.0363384,359.7269423,,,,,277,1,1169,Capella,148.0248,-23.08513,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 202 - 202 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 1:49,1/01/1990 2:00,1/01/1990 15:49,804.0649155,1294.019635,834.7759513,,,,,202,1,1316,Bell,151.4491,-26.93176,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 150 - 150 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 0:51,1/01/1990 2:00,1/01/1990 14:51,744.4388298,1198.06056,772.9288985,,,,,150,1,1264,Goomeri,152.0647,-26.18048,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 94 - 94 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 3:41,1/01/1990 2:00,1/01/1990 17:41,902.4895718,1452.419082,942.4155854,,,,,94,1,1427,Rathdowney,152.8635,-28.20976,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 95 - 95 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 3:26,1/01/1990 2:00,1/01/1990 17:26,895.6605615,1441.428833,928.8255816,,,,,95,1,1428,Warwick,152.0311,-28.21745,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 387 - 387 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 15:59,1/01/1990 2:00,1/01/1990 5:59,215.1115442,346.1891654,240.1605096,,,,,387,1,1057,Herberton,145.3852,-17.38376,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 101 - 101 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 1:31,1/01/1990 2:00,1/01/1990 15:31,799.7570657,1287.086809,815.5505518,,,,,101,1,1434,Johnstone,148.5382,-28.6787,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
